XLitho	YLitho	wavelength
3.425076E-006	-1.662521E-006	135
3.425076E-006	-1.813482E-005
     NaN	     NaN
3.914373E-006	-1.487594E-006
3.914373E-006	-1.845552E-005
     NaN	     NaN
4.403670E-006	-1.429285E-006
4.403670E-006	-1.845552E-005
     NaN	     NaN
4.892966E-006	-1.487594E-006
4.892966E-006	-1.845552E-005
     NaN	     NaN
5.382263E-006	-1.487594E-006
5.382263E-006	-1.851383E-005
     NaN	     NaN
5.871560E-006	-1.487594E-006
5.871560E-006	-1.851383E-005
     NaN	     NaN
6.360856E-006	-1.458439E-006
6.360856E-006	-1.842637E-005
     NaN	     NaN
6.850153E-006	-1.458439E-006
6.850153E-006	-4.082346E-006
     NaN	     NaN
7.339450E-006	-1.487594E-006
7.339450E-006	-4.111500E-006
     NaN	     NaN
7.828746E-006	-1.487594E-006
7.828746E-006	-4.169809E-006
     NaN	     NaN
8.318043E-006	-1.487594E-006
8.318043E-006	-4.111500E-006
     NaN	     NaN
8.807339E-006	-1.458439E-006
8.807339E-006	-4.111500E-006
     NaN	     NaN
9.296636E-006	-1.516748E-006
9.296636E-006	-4.140655E-006
     NaN	     NaN
9.785933E-006	-1.516748E-006
9.785933E-006	-4.169809E-006
     NaN	     NaN
1.027523E-005	-1.575057E-006
1.027523E-005	-4.315582E-006
     NaN	     NaN
1.076453E-005	-1.691675E-006
1.076453E-005	-4.490509E-006
     NaN	     NaN
1.125382E-005	-1.720830E-006
1.125382E-005	-4.665436E-006
     NaN	     NaN
1.174312E-005	-1.837448E-006
1.174312E-005	-4.956981E-006
     NaN	     NaN
1.223242E-005	-1.983221E-006
1.223242E-005	-5.423454E-006
     NaN	     NaN
1.272171E-005	-2.128993E-006
1.272171E-005	-5.919081E-006
     NaN	     NaN
1.321101E-005	-2.333075E-006
1.321101E-005	-6.852025E-006
     NaN	     NaN
1.370031E-005	-2.595465E-006
1.370031E-005	-9.038614E-006
     NaN	     NaN
1.418960E-005	-2.887011E-006
1.418960E-005	-1.696864E-005
     NaN	     NaN
1.467890E-005	-3.207710E-006
1.467890E-005	-1.658963E-005
     NaN	     NaN
1.516820E-005	-3.703337E-006
1.516820E-005	-1.615232E-005
     NaN	     NaN
1.565749E-005	-4.315582E-006
1.565749E-005	-1.554007E-005
     NaN	     NaN
1.614679E-005	-4.927827E-006
1.614679E-005	-1.478205E-005
     NaN	     NaN
1.663609E-005	-6.006544E-006
1.663609E-005	-1.361587E-005
     NaN	     NaN
1.712538E-005	-7.959897E-006
1.712538E-005	-1.148759E-005
     NaN	     NaN
1.370031E-005	-1.040888E-005
1.370031E-005	-1.726019E-005
     NaN	     NaN
1.321101E-005	-1.282870E-005
1.321101E-005	-1.740596E-005
     NaN	     NaN
1.272171E-005	-1.390742E-005
1.272171E-005	-1.766835E-005
     NaN	     NaN
1.223242E-005	-1.446135E-005
1.223242E-005	-1.784328E-005
     NaN	     NaN
1.174312E-005	-1.486952E-005
1.174312E-005	-1.801821E-005
     NaN	     NaN
1.125382E-005	-1.516106E-005
1.125382E-005	-1.810567E-005
     NaN	     NaN
1.076453E-005	-1.539430E-005
1.076453E-005	-1.816398E-005
     NaN	     NaN
1.027523E-005	-1.551092E-005
1.027523E-005	-1.830975E-005
     NaN	     NaN
9.785933E-006	-1.565669E-005
9.785933E-006	-1.830975E-005
     NaN	     NaN
9.296636E-006	-1.571500E-005
9.296636E-006	-1.842637E-005
     NaN	     NaN
8.807339E-006	-1.571500E-005
8.807339E-006	-1.842637E-005
     NaN	     NaN
8.318043E-006	-1.577331E-005
8.318043E-006	-1.839721E-005
     NaN	     NaN
7.828746E-006	-1.577331E-005
7.828746E-006	-1.845552E-005
     NaN	     NaN
7.339450E-006	-1.571500E-005
7.339450E-006	-1.842637E-005
     NaN	     NaN
6.850153E-006	-1.571500E-005
6.850153E-006	-1.845552E-005
     NaN	     NaN
