XLitho	YLitho	wavelength
2.546733e-07	7.058824e-06	
		
0	7.279412e-06	
2.546733e-07	7.279412e-06	
		
2.315212e-08	7.5e-06	
2.315212e-07	7.5e-06	
		
0	7.720588e-06	
2.778254e-07	7.720588e-06	
		
2.315212e-08	7.941176e-06	
2.315212e-07	7.941176e-06	
		
2.315212e-08	8.161765e-06	
2.546733e-07	8.161765e-06	
		
2.315212e-08	8.382353e-06	
2.546733e-07	8.382353e-06	
		
2.315212e-08	8.602941e-06	
2.546733e-07	8.602941e-06	
		
4.630424e-08	8.823529e-06	
2.778254e-07	8.823529e-06	
		
2.315212e-08	9.044118e-06	
2.546733e-07	9.044118e-06	
		
4.630424e-08	9.264706e-06	
2.546733e-07	9.264706e-06	
		
2.315212e-08	9.485294e-06	
2.778254e-07	9.485294e-06	
		
4.630424e-08	9.705882e-06	
2.546733e-07	9.705882e-06	
		
2.315212e-08	9.926471e-06	
2.315212e-07	9.926471e-06	
		
0	1.014706e-05	
2.778254e-07	1.014706e-05	
		
2.315212e-08	1.036765e-05	
2.546733e-07	1.036765e-05	
		
2.315212e-08	1.058824e-05	
2.083691e-07	1.058824e-05	
		
4.630424e-08	1.080882e-05	
2.778254e-07	1.080882e-05	
		
4.630424e-08	1.102941e-05	
6.204768e-06	1.102941e-05	
		
6.042703e-06	1.080882e-05	
6.274224e-06	1.080882e-05	
		
6.042703e-06	1.058824e-05	
6.274224e-06	1.058824e-05	
		
6.089007e-06	1.036765e-05	
6.22792e-06	1.036765e-05	
		
5.996399e-06	1.014706e-05	
6.204768e-06	1.014706e-05	
		
6.019551e-06	9.926471e-06	
6.22792e-06	9.926471e-06	
		
6.042703e-06	9.705882e-06	
6.204768e-06	9.705882e-06	
		
5.996399e-06	9.485294e-06	
6.204768e-06	9.485294e-06	
		
6.019551e-06	9.264706e-06	
6.251072e-06	9.264706e-06	
		
6.042703e-06	9.044118e-06	
6.22792e-06	9.044118e-06	
		
6.019551e-06	8.823529e-06	
6.251072e-06	8.823529e-06	
		
6.019551e-06	8.602941e-06	
6.22792e-06	8.602941e-06	
		
5.950094e-06	8.382353e-06	
6.22792e-06	8.382353e-06	
		
6.042703e-06	8.161765e-06	
6.204768e-06	8.161765e-06	
		
5.996399e-06	7.941176e-06	
6.204768e-06	7.941176e-06	
		
6.042703e-06	7.720588e-06	
6.251072e-06	7.720588e-06	
		
6.019551e-06	7.5e-06	
6.251072e-06	7.5e-06	
		
6.019551e-06	7.279412e-06	
6.204768e-06	7.279412e-06	
		
6.042703e-06	7.058824e-06	
6.22792e-06	7.058824e-06	
		
5.996399e-06	6.838235e-06	
6.251072e-06	6.838235e-06	
		
6.019551e-06	6.617647e-06	
6.274224e-06	6.617647e-06	
		
6.019551e-06	6.397059e-06	
6.251072e-06	6.397059e-06	
		
6.065855e-06	6.176471e-06	
6.22792e-06	6.176471e-06	
		
6.019551e-06	5.955882e-06	
6.204768e-06	5.955882e-06	
		
6.042703e-06	5.735294e-06	
6.251072e-06	5.735294e-06	
		
6.204768e-06	1.455882e-05	
8.172698e-06	1.455882e-05	
		
6.204768e-06	1.433824e-05	
8.19585e-06	1.433824e-05	
		
6.204768e-06	1.411765e-05	
8.172698e-06	1.411765e-05	
		
6.181616e-06	1.389706e-05	
8.149546e-06	1.389706e-05	
		
6.181616e-06	1.367647e-05	
8.19585e-06	1.367647e-05	
		
6.181616e-06	1.345588e-05	
8.149546e-06	1.345588e-05	
		
6.181616e-06	1.323529e-05	
8.172698e-06	1.323529e-05	
		
6.181616e-06	1.301471e-05	
8.172698e-06	1.301471e-05	
		
6.204768e-06	1.279412e-05	
8.219002e-06	1.279412e-05	
		
6.204768e-06	1.257353e-05	
8.126393e-06	1.257353e-05	
		
7.038244e-06	1.235294e-05	
7.269765e-06	1.235294e-05	
		
7.061396e-06	1.213235e-05	
7.269765e-06	1.213235e-05	
		
7.061396e-06	1.191176e-05	
7.292917e-06	1.191176e-05	
		
7.061396e-06	1.169118e-05	
7.269765e-06	1.169118e-05	
		
7.061396e-06	1.147059e-05	
7.292917e-06	1.147059e-05	
		
7.084548e-06	1.125e-05	
7.246613e-06	1.125e-05	
		
7.061396e-06	1.102941e-05	
7.269765e-06	1.102941e-05	
		
7.038244e-06	1.080882e-05	
7.223461e-06	1.080882e-05	
		
7.084548e-06	1.058824e-05	
7.269765e-06	1.058824e-05	
		
7.061396e-06	1.036765e-05	
7.269765e-06	1.036765e-05	
		
1.134454e-06	9.926471e-06	
5.186074e-06	9.926471e-06	
		
2.222603e-06	8.823529e-06	
