XLitho	YLitho	wavelength
4.758308e-07	7.085679e-06	
1.422961e-05	7.085679e-06	
		
1.427492e-05	7.31425e-06	
1.445619e-05	7.31425e-06	
		
1.427492e-05	7.54282e-06	
1.445619e-05	7.54282e-06	
		
6.729607e-06	7.77139e-06	
1.447885e-05	7.77139e-06	
		
6.661631e-06	7.999961e-06	
1.450151e-05	7.999961e-06	
		
6.706949e-06	8.228531e-06	
6.865559e-06	8.228531e-06	
		
6.729607e-06	8.685672e-06	
1.443353e-05	8.685672e-06	
		
1.445619e-05	8.457101e-06	
6.706949e-06	8.457101e-06	
		
6.820242e-06	9.142812e-06	
1.447885e-05	9.142812e-06	
		
1.447885e-05	9.371382e-06	
6.729607e-06	9.371382e-06	
		
6.68429e-06	9.828523e-06	
1.445619e-05	9.828523e-06	
		
1.445619e-05	1.005709e-05	
6.752266e-06	1.005709e-05	
		
1.425227e-05	8.914242e-06	
1.445619e-05	8.914242e-06	
		
6.661631e-06	9.599953e-06	
6.865559e-06	9.599953e-06	
		
1.447885e-05	1.07428e-05	
6.752266e-06	1.07428e-05	
		
6.752266e-06	1.142852e-05	
1.443353e-05	1.142852e-05	
		
6.910876e-06	1.165709e-05	
1.450151e-05	1.165709e-05	
		
6.865559e-06	1.051423e-05	
1.445619e-05	1.051423e-05	
		
1.427492e-05	1.028566e-05	
1.445619e-05	1.028566e-05	
		
6.68429e-06	1.097137e-05	
6.956193e-06	1.097137e-05	
		
6.729607e-06	1.119994e-05	
6.933535e-06	1.119994e-05	
		
5.845921e-06	1.211423e-05	
1.450151e-05	1.211423e-05	
		
1.438822e-05	1.23428e-05	
3.172205e-06	1.23428e-05	
		
1.429758e-05	1.188566e-05	
1.447885e-05	1.188566e-05	
		
6.706949e-06	1.257137e-05	
6.933535e-06	1.257137e-05	
		
6.706949e-06	1.279994e-05	
6.933535e-06	1.279994e-05	
		
6.661631e-06	1.302851e-05	
6.910876e-06	1.302851e-05	
		
6.729607e-06	1.325708e-05	
6.910876e-06	1.325708e-05	
		
6.706949e-06	1.348565e-05	
7.001511e-06	1.348565e-05	
		
7.046828e-06	1.371422e-05	
7.34139e-06	1.371422e-05	
		
7.477341e-06	1.394279e-05	
7.817221e-06	1.394279e-05	
		
7.907855e-06	1.417136e-05	
8.179758e-06	1.417136e-05	
		
8.225076e-06	1.439993e-05	
9.199396e-06	1.439993e-05	
		
8.655589e-06	1.417136e-05	
9.063444e-06	1.417136e-05	
		
8.519637e-06	1.46285e-05	
9.176737e-06	1.46285e-05	
		
