XLitho	YLitho	wavelength
6.394530E-006	1.420049E-005	774
8.264063E-006	1.420049E-005
     NaN	     NaN
1.008960E-005	1.420049E-005
1.195914E-005	1.420049E-005
     NaN	     NaN
1.008960E-005	1.400049E-005
1.198114E-005	1.400049E-005
     NaN	     NaN
6.394530E-006	1.400049E-005
8.286058E-006	1.400049E-005
     NaN	     NaN
6.394530E-006	1.380048E-005
8.264063E-006	1.380048E-005
     NaN	     NaN
1.004562E-005	1.380048E-005
1.198114E-005	1.380048E-005
     NaN	     NaN
1.004562E-005	1.360047E-005
1.200313E-005	1.360047E-005
     NaN	     NaN
6.372535E-006	1.360047E-005
8.242069E-006	1.360047E-005
     NaN	     NaN
6.372535E-006	1.340046E-005
8.286058E-006	1.340046E-005
     NaN	     NaN
1.011161E-005	1.340046E-005
1.193714E-005	1.340046E-005
     NaN	     NaN
1.008960E-005	1.320045E-005
1.195914E-005	1.320045E-005
     NaN	     NaN
6.372535E-006	1.320045E-005
8.242069E-006	1.320045E-005
     NaN	     NaN
6.372535E-006	1.300044E-005
8.264063E-006	1.300044E-005
     NaN	     NaN
1.008960E-005	1.300044E-005
1.193714E-005	1.300044E-005
     NaN	     NaN
1.011161E-005	1.280044E-005
1.193714E-005	1.280044E-005
     NaN	     NaN
6.372535E-006	1.280044E-005
8.264063E-006	1.280044E-005
     NaN	     NaN
6.394530E-006	1.260044E-005
8.308052E-006	1.260044E-005
     NaN	     NaN
1.008960E-005	1.260044E-005
1.195914E-005	1.260044E-005
     NaN	     NaN
1.006761E-005	1.240043E-005
1.198114E-005	1.240043E-005
     NaN	     NaN
6.394530E-006	1.240043E-005
8.220073E-006	1.240043E-005
     NaN	     NaN
7.186332E-006	1.220042E-005
7.406277E-006	1.220042E-005
     NaN	     NaN
1.094740E-005	1.220042E-005
1.116734E-005	1.220042E-005
     NaN	     NaN
1.092540E-005	1.200041E-005
1.107936E-005	1.200041E-005
     NaN	     NaN
7.208326E-006	1.200041E-005
7.406277E-006	1.200041E-005
     NaN	     NaN
7.208326E-006	1.180040E-005
7.428271E-006	1.180040E-005
     NaN	     NaN
1.094740E-005	1.180040E-005
1.110135E-005	1.180040E-005
     NaN	     NaN
1.090340E-005	1.160040E-005
1.105737E-005	1.160040E-005
     NaN	     NaN
7.208326E-006	1.160040E-005
7.406277E-006	1.160040E-005
     NaN	     NaN
7.208326E-006	1.140039E-005
7.428271E-006	1.140039E-005
     NaN	     NaN
1.090340E-005	1.140039E-005
1.105737E-005	1.140039E-005
     NaN	     NaN
1.088141E-005	1.120038E-005
1.107936E-005	1.120038E-005
     NaN	     NaN
7.230321E-006	1.120038E-005
7.384282E-006	1.120038E-005
     NaN	     NaN
5.439890E-007	1.100037E-005
6.394530E-006	1.100037E-005
     NaN	     NaN
7.208326E-006	1.100037E-005
7.406277E-006	1.100037E-005
     NaN	     NaN
1.090340E-005	1.100037E-005
1.112335E-005	1.100037E-005
     NaN	     NaN
1.088141E-005	1.080036E-005
1.112335E-005	1.080036E-005
     NaN	     NaN
7.186332E-006	1.080036E-005
7.362288E-006	1.080036E-005
     NaN	     NaN
6.240568E-006	1.080036E-005
6.460513E-006	1.080036E-005
     NaN	     NaN
5.439890E-007	1.080036E-005
7.639341E-007	1.080036E-005
     NaN	     NaN
5.219945E-007	1.060036E-005
6.979506E-007	1.060036E-005
     NaN	     NaN
6.240568E-006	1.060036E-005
6.460513E-006	1.060036E-005
     NaN	     NaN
7.230321E-006	1.060036E-005
7.406277E-006	1.060036E-005
     NaN	     NaN
1.090340E-005	1.060036E-005
1.114535E-005	1.060036E-005
     NaN	     NaN
1.092540E-005	1.040035E-005
1.114535E-005	1.040035E-005
     NaN	     NaN
7.208326E-006	1.040035E-005
7.406277E-006	1.040035E-005
     NaN	     NaN
6.284557E-006	1.040035E-005
6.416524E-006	1.040035E-005
     NaN	     NaN
5.219945E-007	1.040035E-005
7.419396E-007	1.040035E-005
     NaN	     NaN
5.000000E-007	1.020034E-005
7.639341E-007	1.020034E-005
     NaN	     NaN
6.196579E-006	1.020034E-005
6.394530E-006	1.020034E-005
     NaN	     NaN
