XLitho	YLitho	wavelength
1.124155E-005	9.749719E-006	1128
1.206634E-005	9.749719E-006
     NaN	     NaN
9.234063E-006	9.749719E-006
9.949912E-006	9.749719E-006
     NaN	     NaN
8.035793E-006	9.749719E-006
8.689395E-006	9.749719E-006
     NaN	     NaN
6.588530E-006	9.749719E-006
7.164322E-006	9.749719E-006
     NaN	     NaN
5.468069E-006	9.749719E-006
6.152795E-006	9.749719E-006
     NaN	     NaN
3.600634E-006	9.749719E-006
4.254236E-006	9.749719E-006
     NaN	     NaN
2.308991E-006	9.749719E-006
2.106686E-006	9.749719E-006
     NaN	     NaN
2.106686E-006	9.624719E-006
2.542421E-006	9.624719E-006
     NaN	     NaN
3.631758E-006	9.624719E-006
4.316484E-006	9.624719E-006
     NaN	     NaN
5.499193E-006	9.624719E-006
6.199482E-006	9.624719E-006
     NaN	     NaN
6.588530E-006	9.624719E-006
7.164322E-006	9.624719E-006
     NaN	     NaN
8.020230E-006	9.624719E-006
8.689395E-006	9.624719E-006
     NaN	     NaN
9.140692E-006	9.624719E-006
9.872104E-006	9.624719E-006
     NaN	     NaN
1.111706E-005	9.624719E-006
1.192628E-005	9.624719E-006
     NaN	     NaN
1.103925E-005	9.499725E-006
1.183291E-005	9.499725E-006
     NaN	     NaN
9.062882E-006	9.499725E-006
9.778728E-006	9.499725E-006
     NaN	     NaN
8.035793E-006	9.499725E-006
8.673833E-006	9.499725E-006
     NaN	     NaN
6.619654E-006	9.499725E-006
7.102075E-006	9.499725E-006
     NaN	     NaN
5.592565E-006	9.499725E-006
6.261730E-006	9.499725E-006
     NaN	     NaN
3.740692E-006	9.499725E-006
4.378732E-006	9.499725E-006
     NaN	     NaN
2.091124E-006	9.499725E-006
2.666917E-006	9.499725E-006
     NaN	     NaN
2.137810E-006	9.374731E-006
2.853659E-006	9.374731E-006
     NaN	     NaN
3.911873E-006	9.374731E-006
4.487666E-006	9.374731E-006
     NaN	     NaN
5.608127E-006	9.374731E-006
6.323977E-006	9.374731E-006
     NaN	     NaN
6.619654E-006	9.374731E-006
7.164322E-006	9.374731E-006
     NaN	     NaN
8.004669E-006	9.374731E-006
8.658271E-006	9.374731E-006
     NaN	     NaN
9.000634E-006	9.374731E-006
9.685360E-006	9.374731E-006
     NaN	     NaN
1.089919E-005	9.374731E-006
1.175510E-005	9.374731E-006
     NaN	     NaN
1.262657E-005	9.249731E-006
1.279775E-005	9.249731E-006
     NaN	     NaN
1.082138E-005	9.249731E-006
1.164617E-005	9.249731E-006
     NaN	     NaN
8.907262E-006	9.249731E-006
9.654240E-006	9.249731E-006
     NaN	     NaN
7.957983E-006	9.249731E-006
8.658271E-006	9.249731E-006
     NaN	     NaN
6.650778E-006	9.249731E-006
7.133199E-006	9.249731E-006
     NaN	     NaN
5.701498E-006	9.249731E-006
6.355101E-006	9.249731E-006
     NaN	     NaN
3.880749E-006	9.249731E-006
4.581038E-006	9.249731E-006
     NaN	     NaN
2.122248E-006	9.249731E-006
3.024842E-006	9.249731E-006
     NaN	     NaN
2.293429E-006	9.124738E-006
3.180461E-006	9.124738E-006
     NaN	     NaN
4.020807E-006	9.124738E-006
4.596599E-006	9.124738E-006
     NaN	     NaN
5.763746E-006	9.124738E-006
6.417349E-006	9.124738E-006
     NaN	     NaN
6.666341E-006	9.124738E-006
7.148761E-006	9.124738E-006
     NaN	     NaN
7.926859E-006	9.124738E-006
8.642709E-006	9.124738E-006
     NaN	     NaN
8.829452E-006	9.124738E-006
9.576424E-006	9.124738E-006
     NaN	     NaN
1.068132E-005	9.124738E-006
1.149054E-005	9.124738E-006
     NaN	     NaN
1.243983E-005	9.124738E-006
1.279775E-005	9.124738E-006
     NaN	     NaN
1.229977E-005	8.999738E-006
1.282887E-005	8.999738E-006
     NaN	     NaN
1.054127E-005	8.999738E-006
1.135049E-005	8.999738E-006
     NaN	     NaN
8.798329E-006	8.999738E-006
9.436371E-006	8.999738E-006
     NaN	     NaN
7.942421E-006	8.999738E-006
8.627146E-006	8.999738E-006
     NaN	     NaN
5.825994E-006	8.999738E-006
7.148761E-006	8.999738E-006
     NaN	     NaN
4.114178E-006	8.999738E-006
4.736657E-006	8.999738E-006
     NaN	     NaN
2.371239E-006	8.999738E-006
3.367205E-006	8.999738E-006
     NaN	     NaN
2.511297E-006	8.874744E-006
3.553948E-006	8.874744E-006
     NaN	     NaN
4.191989E-006	8.874744E-006
4.861153E-006	8.874744E-006
