XLitho	YLitho	wavelength
6.615624E-006	9.500306E-006	773
8.111250E-006	9.500306E-006
     NaN	     NaN
9.571680E-006	9.500306E-006
1.106731E-005	9.500306E-006
     NaN	     NaN
9.571680E-006	9.375306E-006
1.108491E-005	9.375306E-006
     NaN	     NaN
6.615624E-006	9.375306E-006
8.128846E-006	9.375306E-006
     NaN	     NaN
6.615624E-006	9.250300E-006
8.111250E-006	9.250300E-006
     NaN	     NaN
9.536496E-006	9.250300E-006
1.108491E-005	9.250300E-006
     NaN	     NaN
9.536496E-006	9.125294E-006
1.110250E-005	9.125294E-006
     NaN	     NaN
6.598028E-006	9.125294E-006
8.093655E-006	9.125294E-006
     NaN	     NaN
6.598028E-006	9.000288E-006
8.128846E-006	9.000288E-006
     NaN	     NaN
9.589288E-006	9.000288E-006
1.104971E-005	9.000288E-006
     NaN	     NaN
9.571680E-006	8.875281E-006
1.106731E-005	8.875281E-006
     NaN	     NaN
6.598028E-006	8.875281E-006
8.093655E-006	8.875281E-006
     NaN	     NaN
6.598028E-006	8.750275E-006
8.111250E-006	8.750275E-006
     NaN	     NaN
9.571680E-006	8.750275E-006
1.104971E-005	8.750275E-006
     NaN	     NaN
9.589288E-006	8.625275E-006
1.104971E-005	8.625275E-006
     NaN	     NaN
6.598028E-006	8.625275E-006
8.111250E-006	8.625275E-006
     NaN	     NaN
6.615624E-006	8.500275E-006
8.146442E-006	8.500275E-006
     NaN	     NaN
9.571680E-006	8.500275E-006
1.106731E-005	8.500275E-006
     NaN	     NaN
9.554088E-006	8.375269E-006
1.108491E-005	8.375269E-006
     NaN	     NaN
6.615624E-006	8.375269E-006
8.076058E-006	8.375269E-006
     NaN	     NaN
7.249066E-006	8.250263E-006
7.425022E-006	8.250263E-006
     NaN	     NaN
1.025792E-005	8.250263E-006
1.043387E-005	8.250263E-006
     NaN	     NaN
1.024032E-005	8.125256E-006
1.036349E-005	8.125256E-006
     NaN	     NaN
7.266661E-006	8.125256E-006
7.425022E-006	8.125256E-006
     NaN	     NaN
7.266661E-006	8.000250E-006
7.442617E-006	8.000250E-006
     NaN	     NaN
1.025792E-005	8.000250E-006
1.038108E-005	8.000250E-006
     NaN	     NaN
1.022272E-005	7.875250E-006
1.034590E-005	7.875250E-006
     NaN	     NaN
7.266661E-006	7.875250E-006
7.425022E-006	7.875250E-006
     NaN	     NaN
7.266661E-006	7.750244E-006
7.442617E-006	7.750244E-006
     NaN	     NaN
1.022272E-005	7.750244E-006
1.034590E-005	7.750244E-006
     NaN	     NaN
1.020513E-005	7.625238E-006
1.036349E-005	7.625238E-006
     NaN	     NaN
7.284257E-006	7.625238E-006
7.407426E-006	7.625238E-006
     NaN	     NaN
1.935191E-006	7.500231E-006
6.615624E-006	7.500231E-006
     NaN	     NaN
7.266661E-006	7.500231E-006
7.425022E-006	7.500231E-006
     NaN	     NaN
1.022272E-005	7.500231E-006
1.039868E-005	7.500231E-006
     NaN	     NaN
1.020513E-005	7.375225E-006
1.039868E-005	7.375225E-006
     NaN	     NaN
7.249066E-006	7.375225E-006
7.389830E-006	7.375225E-006
     NaN	     NaN
6.492454E-006	7.375225E-006
6.668410E-006	7.375225E-006
     NaN	     NaN
1.935191E-006	7.375225E-006
2.111147E-006	7.375225E-006
     NaN	     NaN
1.917596E-006	7.250225E-006
2.058360E-006	7.250225E-006
     NaN	     NaN
6.492454E-006	7.250225E-006
6.668410E-006	7.250225E-006
     NaN	     NaN
7.284257E-006	7.250225E-006
7.425022E-006	7.250225E-006
     NaN	     NaN
1.022272E-005	7.250225E-006
1.041628E-005	7.250225E-006
     NaN	     NaN
1.024032E-005	7.125219E-006
1.041628E-005	7.125219E-006
     NaN	     NaN
7.266661E-006	7.125219E-006
7.425022E-006	7.125219E-006
     NaN	     NaN
6.527646E-006	7.125219E-006
6.633219E-006	7.125219E-006
     NaN	     NaN
1.917596E-006	7.125219E-006
2.093552E-006	7.125219E-006
     NaN	     NaN
1.900000E-006	7.000213E-006
